steps,date,interval
NA,11/1/2012,1200
NA,11/1/2012,1205
NA,11/1/2012,1210
NA,11/1/2012,1215
NA,11/1/2012,1220
NA,11/1/2012,1225
NA,11/1/2012,1230
NA,11/1/2012,1235
NA,11/1/2012,1240
NA,11/1/2012,1245
NA,11/1/2012,1250
NA,11/1/2012,1255
NA,11/1/2012,1300
NA,11/1/2012,1305
NA,11/1/2012,1310
NA,11/1/2012,1315
NA,11/1/2012,1320
NA,11/1/2012,1325
NA,11/1/2012,1330
NA,11/1/2012,1335
NA,11/1/2012,1340
NA,11/1/2012,1345
NA,11/1/2012,1350
NA,11/1/2012,1355
NA,11/1/2012,1400
NA,11/1/2012,1405
NA,11/1/2012,1410
NA,11/1/2012,1415
NA,11/1/2012,1420
NA,11/1/2012,1425
NA,11/1/2012,1430
NA,11/1/2012,1435
NA,11/1/2012,1440
NA,11/1/2012,1445
NA,11/1/2012,1450
NA,11/1/2012,1455
NA,11/1/2012,1500
NA,11/1/2012,1505
NA,11/1/2012,1510
NA,11/1/2012,1515
NA,11/1/2012,1520
NA,11/1/2012,1525
NA,11/1/2012,1530
NA,11/1/2012,1535
NA,11/1/2012,1540
NA,11/1/2012,1545
NA,11/1/2012,1550
NA,11/1/2012,1555
NA,11/1/2012,1600
NA,11/1/2012,1605
NA,11/1/2012,1610
NA,11/1/2012,1615
NA,11/1/2012,1620
NA,11/1/2012,1625
NA,11/1/2012,1630
NA,11/1/2012,1635
NA,11/1/2012,1640
NA,11/1/2012,1645
NA,11/1/2012,1650
NA,11/1/2012,1655
NA,11/1/2012,1700
NA,11/1/2012,1705
NA,11/1/2012,1710
NA,11/1/2012,1715
NA,11/1/2012,1720
NA,11/1/2012,1725
NA,11/1/2012,1730
NA,11/1/2012,1735
NA,11/1/2012,1740
NA,11/1/2012,1745
NA,11/1/2012,1750
NA,11/1/2012,1755
NA,11/1/2012,1800
NA,11/1/2012,1805
NA,11/1/2012,1810
NA,11/1/2012,1815
NA,11/1/2012,1820
NA,11/1/2012,1825
NA,11/1/2012,1830
NA,11/1/2012,1835
NA,11/1/2012,1840
NA,11/1/2012,1845
NA,11/1/2012,1850
NA,11/1/2012,1855
NA,11/1/2012,1900
NA,11/1/2012,1905
NA,11/1/2012,1910
NA,11/1/2012,1915
NA,11/1/2012,1920
NA,11/1/2012,1925
NA,11/1/2012,1930
NA,11/1/2012,1935
NA,11/1/2012,1940
NA,11/1/2012,1945
NA,11/1/2012,1950
NA,11/1/2012,1955
NA,11/1/2012,2000
NA,11/1/2012,2005
NA,11/1/2012,2010
NA,11/1/2012,2015
NA,11/1/2012,2020
NA,11/1/2012,2025
NA,11/1/2012,2030
NA,11/1/2012,2035
NA,11/1/2012,2040
NA,11/1/2012,2045
NA,11/1/2012,2050
NA,11/1/2012,2055
NA,11/1/2012,2100
NA,11/1/2012,2105
NA,11/1/2012,2110
NA,11/1/2012,2115
NA,11/1/2012,2120
NA,11/1/2012,2125
NA,11/1/2012,2130
NA,11/1/2012,2135
NA,11/1/2012,2140
NA,11/1/2012,2145
NA,11/1/2012,2150
NA,11/1/2012,2155
NA,11/1/2012,2200
NA,11/1/2012,2205
NA,11/1/2012,2210
NA,11/1/2012,2215
NA,11/1/2012,2220
NA,11/1/2012,2225
NA,11/1/2012,2230
NA,11/1/2012,2235
NA,11/1/2012,2240
NA,11/1/2012,2245
NA,11/1/2012,2250
NA,11/1/2012,2255
NA,11/1/2012,2300
NA,11/1/2012,2305
NA,11/1/2012,2310
NA,11/1/2012,2315
NA,11/1/2012,2320
NA,11/1/2012,2325
NA,11/1/2012,2330
NA,11/1/2012,2335
NA,11/1/2012,2340
NA,11/1/2012,2345
NA,11/1/2012,2350
NA,11/1/2012,2355
0,11/2/2012,0
0,11/2/2012,5
0,11/2/2012,10
0,11/2/2012,15
0,11/2/2012,20
0,11/2/2012,25
0,11/2/2012,30
0,11/2/2012,35
0,11/2/2012,40
0,11/2/2012,45
0,11/2/2012,50
0,11/2/2012,55
0,11/2/2012,100
0,11/2/2012,105
0,11/2/2012,110
0,11/2/2012,115
0,11/2/2012,120
0,11/2/2012,125
0,11/2/2012,130
0,11/2/2012,135
0,11/2/2012,140
0,11/2/2012,145
0,11/2/2012,150
0,11/2/2012,155
0,11/2/2012,200
0,11/2/2012,205
0,11/2/2012,210
0,11/2/2012,215
0,11/2/2012,220
0,11/2/2012,225
0,11/2/2012,230
0,11/2/2012,235
0,11/2/2012,240
0,11/2/2012,245
0,11/2/2012,250
0,11/2/2012,255
0,11/2/2012,300
0,11/2/2012,305
0,11/2/2012,310
0,11/2/2012,315
0,11/2/2012,320
0,11/2/2012,325
0,11/2/2012,330
0,11/2/2012,335
0,11/2/2012,340
0,11/2/2012,345
0,11/2/2012,350
0,11/2/2012,355
0,11/2/2012,400
0,11/2/2012,405
0,11/2/2012,410
0,11/2/2012,415
0,11/2/2012,420
0,11/2/2012,425
0,11/2/2012,430
0,11/2/2012,435
0,11/2/2012,440
0,11/2/2012,445
0,11/2/2012,450
0,11/2/2012,455
0,11/2/2012,500
0,11/2/2012,505
0,11/2/2012,510
0,11/2/2012,515
0,11/2/2012,520
0,11/2/2012,525
0,11/2/2012,530
0,11/2/2012,535
0,11/2/2012,540
0,11/2/2012,545
0,11/2/2012,550
0,11/2/2012,555
0,11/2/2012,600
0,11/2/2012,605
0,11/2/2012,610
0,11/2/2012,615
0,11/2/2012,620
0,11/2/2012,625
0,11/2/2012,630
0,11/2/2012,635
0,11/2/2012,640
0,11/2/2012,645
0,11/2/2012,650
0,11/2/2012,655
0,11/2/2012,700
0,11/2/2012,705
0,11/2/2012,710
117,11/2/2012,715
0,11/2/2012,720
34,11/2/2012,725
121,11/2/2012,730
27,11/2/2012,735
70,11/2/2012,740
45,11/2/2012,745
9,11/2/2012,750
80,11/2/2012,755
138,11/2/2012,800
95,11/2/2012,805
556,11/2/2012,810
753,11/2/2012,815
747,11/2/2012,820
731,11/2/2012,825
748,11/2/2012,830
708,11/2/2012,835
377,11/2/2012,840
190,11/2/2012,845
665,11/2/2012,850
47,11/2/2012,855
16,11/2/2012,900
0,11/2/2012,905
42,11/2/2012,910
60,11/2/2012,915
17,11/2/2012,920
0,11/2/2012,925
0,11/2/2012,930
0,11/2/2012,935
10,11/2/2012,940
27,11/2/2012,945
0,11/2/2012,950
46,11/2/2012,955
487,11/2/2012,1000
356,11/2/2012,1005
146,11/2/2012,1010
0,11/2/2012,1015
0,11/2/2012,1020
0,11/2/2012,1025
8,11/2/2012,1030
80,11/2/2012,1035
0,11/2/2012,1040
0,11/2/2012,1045
0,11/2/2012,1050
0,11/2/2012,1055
0,11/2/2012,1100
0,11/2/2012,1105
0,11/2/2012,1110
0,11/2/2012,1115
0,11/2/2012,1120
0,11/2/2012,1125
0,11/2/2012,1130
0,11/2/2012,1135
415,11/2/2012,1140
270,11/2/2012,1145
17,11/2/2012,1150
0,11/2/2012,1155
0,11/2/2012,1200
0,11/2/2012,1205
328,11/2/2012,1210
28,11/2/2012,1215
0,11/2/2012,1220
49,11/2/2012,1225
0,11/2/2012,1230
0,11/2/2012,1235
0,11/2/2012,1240
0,11/2/2012,1245
0,11/2/2012,1250
0,11/2/2012,1255
0,11/2/2012,1300
0,11/2/2012,1305
95,11/2/2012,1310
0,11/2/2012,1315
0,11/2/2012,1320
0,11/2/2012,1325
0,11/2/2012,1330
0,11/2/2012,1335
0,11/2/2012,1340
0,11/2/2012,1345
0,11/2/2012,1350
0,11/2/2012,1355
0,11/2/2012,1400
17,11/2/2012,1405
11,11/2/2012,1410
20,11/2/2012,1415
0,11/2/2012,1420
0,11/2/2012,1425
0,11/2/2012,1430
46,11/2/2012,1435
0,11/2/2012,1440
0,11/2/2012,1445
94,11/2/2012,1450
0,11/2/2012,1455
0,11/2/2012,1500
72,11/2/2012,1505
89,11/2/2012,1510
0,11/2/2012,1515
0,11/2/2012,1520
0,11/2/2012,1525
0,11/2/2012,1530
0,11/2/2012,1535
0,11/2/2012,1540
0,11/2/2012,1545
0,11/2/2012,1550
0,11/2/2012,1555
0,11/2/2012,1600
0,11/2/2012,1605
0,11/2/2012,1610
14,11/2/2012,1615
112,11/2/2012,1620
124,11/2/2012,1625
97,11/2/2012,1630
0,11/2/2012,1635
15,11/2/2012,1640
0,11/2/2012,1645
0,11/2/2012,1650
0,11/2/2012,1655
17,11/2/2012,1700
0,11/2/2012,1705
0,11/2/2012,1710
0,11/2/2012,1715
0,11/2/2012,1720
0,11/2/2012,1725
0,11/2/2012,1730
0,11/2/2012,1735
54,11/2/2012,1740
130,11/2/2012,1745
6,11/2/2012,1750
57,11/2/2012,1755
27,11/2/2012,1800
0,11/2/2012,1805
38,11/2/2012,1810
52,11/2/2012,1815
93,11/2/2012,1820
53,11/2/2012,1825
0,11/2/2012,1830
55,11/2/2012,1835
0,11/2/2012,1840
74,11/2/2012,1845
14,11/2/2012,1850
0,11/2/2012,1855
0,11/2/2012,1900
0,11/2/2012,1905
0,11/2/2012,1910
0,11/2/2012,1915
98,11/2/2012,1920
56,11/2/2012,1925
54,11/2/2012,1930
50,11/2/2012,1935
0,11/2/2012,1940
40,11/2/2012,1945
15,11/2/2012,1950
15,11/2/2012,1955
35,11/2/2012,2000
0,11/2/2012,2005
0,11/2/2012,2010
0,11/2/2012,2015
0,11/2/2012,2020
0,11/2/2012,2025
0,11/2/2012,2030
0,11/2/2012,2035
0,11/2/2012,2040
24,11/2/2012,2045
0,11/2/2012,2050
0,11/2/2012,2055
0,11/2/2012,2100
0,11/2/2012,2105
77,11/2/2012,2110
0,11/2/2012,2115
0,11/2/2012,2120
0,11/2/2012,2125
0,11/2/2012,2130
0,11/2/2012,2135
0,11/2/2012,2140
0,11/2/2012,2145
0,11/2/2012,2150
0,11/2/2012,2155
0,11/2/2012,2200
0,11/2/2012,2205
0,11/2/2012,2210
0,11/2/2012,2215
0,11/2/2012,2220
0,11/2/2012,2225
0,11/2/2012,2230
0,11/2/2012,2235
0,11/2/2012,2240
0,11/2/2012,2245
0,11/2/2012,2250
0,11/2/2012,2255
0,11/2/2012,2300
0,11/2/2012,2305
0,11/2/2012,2310
0,11/2/2012,2315
0,11/2/2012,2320
0,11/2/2012,2325
0,11/2/2012,2330
0,11/2/2012,2335
0,11/2/2012,2340
0,11/2/2012,2345
0,11/2/2012,2350
0,11/2/2012,2355
0,11/3/2012,0
0,11/3/2012,5
0,11/3/2012,10
0,11/3/2012,15
0,11/3/2012,20
0,11/3/2012,25
0,11/3/2012,30
0,11/3/2012,35
0,11/3/2012,40
0,11/3/2012,45
0,11/3/2012,50
0,11/3/2012,55
0,11/3/2012,100
0,11/3/2012,105
0,11/3/2012,110
0,11/3/2012,115
0,11/3/2012,120
0,11/3/2012,125
0,11/3/2012,130
0,11/3/2012,135
0,11/3/2012,140
0,11/3/2012,145
0,11/3/2012,150
0,11/3/2012,155
0,11/3/2012,200
0,11/3/2012,205
0,11/3/2012,210
0,11/3/2012,215
0,11/3/2012,220
0,11/3/2012,225
0,11/3/2012,230
0,11/3/2012,235
0,11/3/2012,240
0,11/3/2012,245
0,11/3/2012,250
0,11/3/2012,255
0,11/3/2012,300
0,11/3/2012,305
0,11/3/2012,310
0,11/3/2012,315
0,11/3/2012,320
0,11/3/2012,325
0,11/3/2012,330
0,11/3/2012,335
0,11/3/2012,340
0,11/3/2012,345
0,11/3/2012,350
0,11/3/2012,355
0,11/3/2012,400
0,11/3/2012,405
0,11/3/2012,410
0,11/3/2012,415
0,11/3/2012,420
0,11/3/2012,425
0,11/3/2012,430
0,11/3/2012,435
0,11/3/2012,440
0,11/3/2012,445
0,11/3/2012,450
0,11/3/2012,455
0,11/3/2012,500
0,11/3/2012,505
0,11/3/2012,510
0,11/3/2012,515
0,11/3/2012,520
0,11/3/2012,525
0,11/3/2012,530
0,11/3/2012,535
0,11/3/2012,540
0,11/3/2012,545
0,11/3/2012,550
0,11/3/2012,555
0,11/3/2012,600
0,11/3/2012,605
0,11/3/2012,610
0,11/3/2012,615
0,11/3/2012,620
0,11/3/2012,625
0,11/3/2012,630
0,11/3/2012,635
0,11/3/2012,640
0,11/3/2012,645
0,11/3/2012,650
0,11/3/2012,655
24,11/3/2012,700
57,11/3/2012,705
0,11/3/2012,710
0,11/3/2012,715
0,11/3/2012,720
40,11/3/2012,725
49,11/3/2012,730
0,11/3/2012,735
43,11/3/2012,740
9,11/3/2012,745
0,11/3/2012,750
7,11/3/2012,755
35,11/3/2012,800
9,11/3/2012,805
31,11/3/2012,810
32,11/3/2012,815
90,11/3/2012,820
27,11/3/2012,825
25,11/3/2012,830
0,11/3/2012,835
58,11/3/2012,840
241,11/3/2012,845
509,11/3/2012,850
508,11/3/2012,855
198,11/3/2012,900
450,11/3/2012,905
443,11/3/2012,910
494,11/3/2012,915
461,11/3/2012,920
533,11/3/2012,925
496,11/3/2012,930
319,11/3/2012,935
60,11/3/2012,940
0,11/3/2012,945
0,11/3/2012,950
0,11/3/2012,955
0,11/3/2012,1000
0,11/3/2012,1005
0,11/3/2012,1010
40,11/3/2012,1015
0,11/3/2012,1020
0,11/3/2012,1025
0,11/3/2012,1030
0,11/3/2012,1035
0,11/3/2012,1040
0,11/3/2012,1045
0,11/3/2012,1050
0,11/3/2012,1055
0,11/3/2012,1100
0,11/3/2012,1105
0,11/3/2012,1110
0,11/3/2012,1115
0,11/3/2012,1120
29,11/3/2012,1125
12,11/3/2012,1130
60,11/3/2012,1135
8,11/3/2012,1140
43,11/3/2012,1145
54,11/3/2012,1150
68,11/3/2012,1155
104,11/3/2012,1200
0,11/3/2012,1205
0,11/3/2012,1210
50,11/3/2012,1215
266,11/3/2012,1220
65,11/3/2012,1225
0,11/3/2012,1230
0,11/3/2012,1235
52,11/3/2012,1240
0,11/3/2012,1245
52,11/3/2012,1250
94,11/3/2012,1255
179,11/3/2012,1300
0,11/3/2012,1305
0,11/3/2012,1310
154,11/3/2012,1315
33,11/3/2012,1320
16,11/3/2012,1325
79,11/3/2012,1330
119,11/3/2012,1335
0,11/3/2012,1340
0,11/3/2012,1345
41,11/3/2012,1350
66,11/3/2012,1355
0,11/3/2012,1400
44,11/3/2012,1405
31,11/3/2012,1410
12,11/3/2012,1415
23,11/3/2012,1420
41,11/3/2012,1425
50,11/3/2012,1430
0,11/3/2012,1435
0,11/3/2012,1440
0,11/3/2012,1445
24,11/3/2012,1450
21,11/3/2012,1455
0,11/3/2012,1500
0,11/3/2012,1505
0,11/3/2012,1510
0,11/3/2012,1515
0,11/3/2012,1520
0,11/3/2012,1525
0,11/3/2012,1530
114,11/3/2012,1535
0,11/3/2012,1540
0,11/3/2012,1545
0,11/3/2012,1550
0,11/3/2012,1555
0,11/3/2012,1600
0,11/3/2012,1605
0,11/3/2012,1610
0,11/3/2012,1615
0,11/3/2012,1620
0,11/3/2012,1625
20,11/3/2012,1630
47,11/3/2012,1635
24,11/3/2012,1640
67,11/3/2012,1645
0,11/3/2012,1650
0,11/3/2012,1655
0,11/3/2012,1700
0,11/3/2012,1705
86,11/3/2012,1710
112,11/3/2012,1715
142,11/3/2012,1720
80,11/3/2012,1725
0,11/3/2012,1730
0,11/3/2012,1735
277,11/3/2012,1740
103,11/3/2012,1745
117,11/3/2012,1750
183,11/3/2012,1755
263,11/3/2012,1800
295,11/3/2012,1805
392,11/3/2012,1810
324,11/3/2012,1815
0,11/3/2012,1820
0,11/3/2012,1825
112,11/3/2012,1830
0,11/3/2012,1835
8,11/3/2012,1840
8,11/3/2012,1845
0,11/3/2012,1850
33,11/3/2012,1855
71,11/3/2012,1900
62,11/3/2012,1905
0,11/3/2012,1910
33,11/3/2012,1915
5,11/3/2012,1920
0,11/3/2012,1925
34,11/3/2012,1930
37,11/3/2012,1935
90,11/3/2012,1940
90,11/3/2012,1945
0,11/3/2012,1950
0,11/3/2012,1955
0,11/3/2012,2000
0,11/3/2012,2005
0,11/3/2012,2010
0,11/3/2012,2015
0,11/3/2012,2020
0,11/3/2012,2025
0,11/3/2012,2030
0,11/3/2012,2035
0,11/3/2012,2040
0,11/3/2012,2045
74,11/3/2012,2050
18,11/3/2012,2055
72,11/3/2012,2100
0,11/3/2012,2105
0,11/3/2012,2110
0,11/3/2012,2115
0,11/3/2012,2120
0,11/3/2012,2125
0,11/3/2012,2130
0,11/3/2012,2135
0,11/3/2012,2140
0,11/3/2012,2145
0,11/3/2012,2150
0,11/3/2012,2155
0,11/3/2012,2200
0,11/3/2012,2205
0,11/3/2012,2210
0,11/3/2012,2215
0,11/3/2012,2220
0,11/3/2012,2225
0,11/3/2012,2230
0,11/3/2012,2235
0,11/3/2012,2240
0,11/3/2012,2245
0,11/3/2012,2250
0,11/3/2012,2255
0,11/3/2012,2300
0,11/3/2012,2305
0,11/3/2012,2310
0,11/3/2012,2315
0,11/3/2012,2320
0,11/3/2012,2325
0,11/3/2012,2330
0,11/3/2012,2335
0,11/3/2012,2340
0,11/3/2012,2345
0,11/3/2012,2350
0,11/3/2012,2355
NA,11/4/2012,0
NA,11/4/2012,5
NA,11/4/2012,10
NA,11/4/2012,15
NA,11/4/2012,20
NA,11/4/2012,25
NA,11/4/2012,30
NA,11/4/2012,35
NA,11/4/2012,40
NA,11/4/2012,45
NA,11/4/2012,50
NA,11/4/2012,55
NA,11/4/2012,100
NA,11/4/2012,105
NA,11/4/2012,110
NA,11/4/2012,115
NA,11/4/2012,120
NA,11/4/2012,125
NA,11/4/2012,130
NA,11/4/2012,135
NA,11/4/2012,140
NA,11/4/2012,145
NA,11/4/2012,150
NA,11/4/2012,155
NA,11/4/2012,200
NA,11/4/2012,205
NA,11/4/2012,210
NA,11/4/2012,215
NA,11/4/2012,220
NA,11/4/2012,225
NA,11/4/2012,230
NA,11/4/2012,235
NA,11/4/2012,240
NA,11/4/2012,245
NA,11/4/2012,250
NA,11/4/2012,255
NA,11/4/2012,300
NA,11/4/2012,305
NA,11/4/2012,310
NA,11/4/2012,315
NA,11/4/2012,320
NA,11/4/2012,325
NA,11/4/2012,330
NA,11/4/2012,335
NA,11/4/2012,340
NA,11/4/2012,345
NA,11/4/2012,350
NA,11/4/2012,355
NA,11/4/2012,400
NA,11/4/2012,405
NA,11/4/2012,410
NA,11/4/2012,415
NA,11/4/2012,420
NA,11/4/2012,425
NA,11/4/2012,430
NA,11/4/2012,435
NA,11/4/2012,440
NA,11/4/2012,445
NA,11/4/2012,450
NA,11/4/2012,455
NA,11/4/2012,500
NA,11/4/2012,505
NA,11/4/2012,510
NA,11/4/2012,515
NA,11/4/2012,520
NA,11/4/2012,525
NA,11/4/2012,530
NA,11/4/2012,535
NA,11/4/2012,540
NA,11/4/2012,545
NA,11/4/2012,550
NA,11/4/2012,555
NA,11/4/2012,600
NA,11/4/2012,605
NA,11/4/2012,610
NA,11/4/2012,615
NA,11/4/2012,620
NA,11/4/2012,625
NA,11/4/2012,630
NA,11/4/2012,635
NA,11/4/2012,640
NA,11/4/2012,645
NA,11/4/2012,650
NA,11/4/2012,655
NA,11/4/2012,700
NA,11/4/2012,705
NA,11/4/2012,710
NA,11/4/2012,715
NA,11/4/2012,720
NA,11/4/2012,725
NA,11/4/2012,730
NA,11/4/2012,735
NA,11/4/2012,740
NA,11/4/2012,745
NA,11/4/2012,750
NA,11/4/2012,755
NA,11/4/2012,800
NA,11/4/2012,805
NA,11/4/2012,810
NA,11/4/2012,815
NA,11/4/2012,820
NA,11/4/2012,825
NA,11/4/2012,830
NA,11/4/2012,835
NA,11/4/2012,840
NA,11/4/2012,845
NA,11/4/2012,850
NA,11/4/2012,855
NA,11/4/2012,900
NA,11/4/2012,905
NA,11/4/2012,910
NA,11/4/2012,915
NA,11/4/2012,920
NA,11/4/2012,925
NA,11/4/2012,930
NA,11/4/2012,935
NA,11/4/2012,940
NA,11/4/2012,945
NA,11/4/2012,950
NA,11/4/2012,955
NA,11/4/2012,1000
NA,11/4/2012,1005
NA,11/4/2012,1010
NA,11/4/2012,1015
NA,11/4/2012,1020
NA,11/4/2012,1025
NA,11/4/2012,1030
NA,11/4/2012,1035
NA,11/4/2012,1040
NA,11/4/2012,1045
NA,11/4/2012,1050
NA,11/4/2012,1055
NA,11/4/2012,1100
NA,11/4/2012,1105
NA,11/4/2012,1110
NA,11/4/2012,1115
NA,11/4/2012,1120
NA,11/4/2012,1125
NA,11/4/2012,1130
NA,11/4/2012,1135
NA,11/4/2012,1140
NA,11/4/2012,1145
NA,11/4/2012,1150
NA,11/4/2012,1155
NA,11/4/2012,1200
NA,11/4/2012,1205
NA,11/4/2012,1210
NA,11/4/2012,1215
NA,11/4/2012,1220
NA,11/4/2012,1225
NA,11/4/2012,1230
NA,11/4/2012,1235
NA,11/4/2012,1240
NA,11/4/2012,1245
NA,11/4/2012,1250
NA,11/4/2012,1255
NA,11/4/2012,1300
NA,11/4/2012,1305
NA,11/4/2012,1310
NA,11/4/2012,1315
NA,11/4/2012,1320
NA,11/4/2012,1325
NA,11/4/2012,1330
NA,11/4/2012,1335
NA,11/4/2012,1340
NA,11/4/2012,1345
NA,11/4/2012,1350
NA,11/4/2012,1355
NA,11/4/2012,1400
NA,11/4/2012,1405
NA,11/4/2012,1410
NA,11/4/2012,1415
NA,11/4/2012,1420
NA,11/4/2012,1425
NA,11/4/2012,1430
NA,11/4/2012,1435
NA,11/4/2012,1440
NA,11/4/2012,1445
NA,11/4/2012,1450
NA,11/4/2012,1455
NA,11/4/2012,1500
NA,11/4/2012,1505
NA,11/4/2012,1510
NA,11/4/2012,1515
NA,11/4/2012,1520
NA,11/4/2012,1525
NA,11/4/2012,1530
NA,11/4/2012,1535
NA,11/4/2012,1540
NA,11/4/2012,1545
NA,11/4/2012,1550
NA,11/4/2012,1555
NA,11/4/2012,1600
NA,11/4/2012,1605
NA,11/4/2012,1610
NA,11/4/2012,1615
NA,11/4/2012,1620
NA,11/4/2012,1625
NA,11/4/2012,1630
NA,11/4/2012,1635
NA,11/4/2012,1640
NA,11/4/2012,1645
NA,11/4/2012,1650
NA,11/4/2012,1655
NA,11/4/2012,1700
NA,11/4/2012,1705
NA,11/4/2012,1710
NA,11/4/2012,1715
NA,11/4/2012,1720
NA,11/4/2012,1725
NA,11/4/2012,1730
NA,11/4/2012,1735
NA,11/4/2012,1740
NA,11/4/2012,1745
NA,11/4/2012,1750
NA,11/4/2012,1755
NA,11/4/2012,1800
NA,11/4/2012,1805
NA,11/4/2012,1810
NA,11/4/2012,1815
NA,11/4/2012,1820
NA,11/4/2012,1825
NA,11/4/2012,1830
NA,11/4/2012,1835
NA,11/4/2012,1840
NA,11/4/2012,1845
NA,11/4/2012,1850
NA,11/4/2012,1855
NA,11/4/2012,1900
NA,11/4/2012,1905
NA,11/4/2012,1910
NA,11/4/2012,1915
NA,11/4/2012,1920
NA,11/4/2012,1925
NA,11/4/2012,1930
NA,11/4/2012,1935
NA,11/4/2012,1940
NA,11/4/2012,1945
NA,11/4/2012,1950
NA,11/4/2012,1955
NA,11/4/2012,2000
NA,11/4/2012,2005
NA,11/4/2012,2010
NA,11/4/2012,2015
NA,11/4/2012,2020
NA,11/4/2012,2025
NA,11/4/2012,2030
NA,11/4/2012,2035
NA,11/4/2012,2040
NA,11/4/2012,2045
NA,11/4/2012,2050
NA,11/4/2012,2055
NA,11/4/2012,2100
NA,11/4/2012,2105
NA,11/4/2012,2110
NA,11/4/2012,2115
NA,11/4/2012,2120
NA,11/4/2012,2125
NA,11/4/2012,2130
NA,11/4/2012,2135
NA,11/4/2012,2140
NA,11/4/2012,2145
NA,11/4/2012,2150
NA,11/4/2012,2155
NA,11/4/2012,2200
NA,11/4/2012,2205
NA,11/4/2012,2210
NA,11/4/2012,2215
NA,11/4/2012,2220
NA,11/4/2012,2225
NA,11/4/2012,2230
NA,11/4/2012,2235
NA,11/4/2012,2240
NA,11/4/2012,2245
NA,11/4/2012,2250
NA,11/4/2012,2255
NA,11/4/2012,2300
NA,11/4/2012,2305
NA,11/4/2012,2310
NA,11/4/2012,2315
NA,11/4/2012,2320
NA,11/4/2012,2325
NA,11/4/2012,2330
NA,11/4/2012,2335
NA,11/4/2012,2340
NA,11/4/2012,2345
NA,11/4/2012,2350
NA,11/4/2012,2355
0,11/5/2012,0
0,11/5/2012,5
0,11/5/2012,10
0,11/5/2012,15
0,11/5/2012,20
0,11/5/2012,25
0,11/5/2012,30
0,11/5/2012,35
0,11/5/2012,40
0,11/5/2012,45
0,11/5/2012,50
0,11/5/2012,55
0,11/5/2012,100
0,11/5/2012,105
0,11/5/2012,110
0,11/5/2012,115
0,11/5/2012,120
0,11/5/2012,125
0,11/5/2012,130
0,11/5/2012,135
0,11/5/2012,140
0,11/5/2012,145
0,11/5/2012,150
0,11/5/2012,155
0,11/5/2012,200
0,11/5/2012,205
0,11/5/2012,210
0,11/5/2012,215
0,11/5/2012,220
0,11/5/2012,225
0,11/5/2012,230
0,11/5/2012,235
0,11/5/2012,240
0,11/5/2012,245
0,11/5/2012,250
0,11/5/2012,255
0,11/5/2012,300
0,11/5/2012,305
0,11/5/2012,310
0,11/5/2012,315
0,11/5/2012,320
0,11/5/2012,325
0,11/5/2012,330
0,11/5/2012,335
0,11/5/2012,340
0,11/5/2012,345
0,11/5/2012,350
0,11/5/2012,355
0,11/5/2012,400
0,11/5/2012,405
0,11/5/2012,410
0,11/5/2012,415
0,11/5/2012,420
0,11/5/2012,425
0,11/5/2012,430
0,11/5/2012,435
0,11/5/2012,440
0,11/5/2012,445
0,11/5/2012,450
0,11/5/2012,455
0,11/5/2012,500
0,11/5/2012,505
0,11/5/2012,510
0,11/5/2012,515
0,11/5/2012,520
0,11/5/2012,525
0,11/5/2012,530
0,11/5/2012,535
0,11/5/2012,540
0,11/5/2012,545
0,11/5/2012,550
0,11/5/2012,555
0,11/5/2012,600
0,11/5/2012,605
0,11/5/2012,610
0,11/5/2012,615
0,11/5/2012,620
0,11/5/2012,625
0,11/5/2012,630
0,11/5/2012,635
0,11/5/2012,640
0,11/5/2012,645
0,11/5/2012,650
0,11/5/2012,655
0,11/5/2012,700
0,11/5/2012,705
0,11/5/2012,710
111,11/5/2012,715
44,11/5/2012,720
7,11/5/2012,725
0,11/5/2012,730
0,11/5/2012,735
7,11/5/2012,740
25,11/5/2012,745
37,11/5/2012,750
24,11/5/2012,755
0,11/5/2012,800
36,11/5/2012,805
19,11/5/2012,810
7,11/5/2012,815
183,11/5/2012,820
42,11/5/2012,825
114,11/5/2012,830
131,11/5/2012,835
51,11/5/2012,840
82,11/5/2012,845
127,11/5/2012,850
80,11/5/2012,855
363,11/5/2012,900
625,11/5/2012,905
682,11/5/2012,910
706,11/5/2012,915
602,11/5/2012,920
785,11/5/2012,925
754,11/5/2012,930
638,11/5/2012,935
112,11/5/2012,940
606,11/5/2012,945
508,11/5/2012,950
101,11/5/2012,955
0,11/5/2012,1000
0,11/5/2012,1005
0,11/5/2012,1010
0,11/5/2012,1015
168,11/5/2012,1020
0,11/5/2012,1025
0,11/5/2012,1030
0,11/5/2012,1035
0,11/5/2012,1040
0,11/5/2012,1045
0,11/5/2012,1050
0,11/5/2012,1055
0,11/5/2012,1100
0,11/5/2012,1105
0,11/5/2012,1110
0,11/5/2012,1115
0,11/5/2012,1120
0,11/5/2012,1125
0,11/5/2012,1130
0,11/5/2012,1135
0,11/5/2012,1140
0,11/5/2012,1145
0,11/5/2012,1150
0,11/5/2012,1155
0,11/5/2012,1200
145,11/5/2012,1205
64,11/5/2012,1210
51,11/5/2012,1215
38,11/5/2012,1220
14,11/5/2012,1225
69,11/5/2012,1230
0,11/5/2012,1235
0,11/5/2012,1240
50,11/5/2012,1245
12,11/5/2012,1250
0,11/5/2012,1255
0,11/5/2012,1300
0,11/5/2012,1305
0,11/5/2012,1310
0,11/5/2012,1315
0,11/5/2012,1320
0,11/5/2012,1325
